"Customer.Num","Gpch","Reportables","Revenue","Industry","Family","ParameterPanel","type"
"3170403461","ALT",15342,1461.81,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403806","TNT",22300,34322.44,"Gov: Hospital","Immunology","Cardiac","Public"
"3170443659","FERR",3500,4150.58,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170403420","TSH",2100,0,"Prv: Hospital","Immunology","Thyroid","Private"
"3170433008","Anti-HAV IgM",61,511.85,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405133","Anti-HAV",185,915.87,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403425","CREA-E",108668,19524,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","TP",105494,5508.07,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404187","CO2",246,-0.759999999999999,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403425","GLU",75493,4651.61,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","CRP",72172,42630.37,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403425","CO2",69630,7276.78,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","ALT",41547,4065.64,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403425","AST",41492,4141.62,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403425","GGT",40681,4906.91,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403669","PTH",7000,9856.7,"Gov: Hospital","Immunology","Bone","Public"
"3170403425","ALP",40260,3052.69,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403425","PHOS",37804,5972.95,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170414160","Apo A I",257,89.28,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170403425","mALB",16983,18654.81,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403425","TSH",9578,10683.53,"Gov: Hospital","Immunology","Thyroid","Public"
"3170434132","VANCO",213,799.6,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170403425","ProBNP",8191,89728.24,"Gov: Hospital","Immunology","Cardiac","Public"
"3170403425","UA",7451,986.95,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","CK",7228,1994.03,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170404249","HDL-C",5359,2106.77,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404873","UA",6000,530.55,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","CHOL",7142,1220.66,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","FOLATE",7100,12530.69,"Gov: Hospital","Immunology","Anemia","Public"
"3170403425","B12",7007,12645.28,"Gov: Hospital","Immunology","Anemia","Public"
"3170403425","FE",6608,1634.31,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","ETOH",2670,3522.59,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170403425","IgG",2051,3075.6,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170407417","CRP",96000,0,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170403425","IgA",1745,2831.44,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403425","CEA",1442,3356.11,"Gov: Hospital","Immunology","Oncology","Public"
"3170403425","CMV IgM",1157,3132.72,"Gov: Hospital","Immunology","Congenital Diseases","Public"
"3170403425","NH3",796,2139.1,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403753","CO2",82479,9322.19,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170434525","Anti-HBc IgM",190,349,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170403425","VANCO",772,5493.58,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","C4",767,1930.28,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403425","PSA",762,2402.14,"Gov: Hospital","Immunology","Oncology","Public"
"3170403796","GGT",42517,4367.03,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403425","CA 15-3",736,3815.04,"Gov: Hospital","Immunology","Oncology","Public"
"3170404137","TP",83936,4097.75,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","PCT",554,9955.55,"Gov: Hospital","Immunology","Critical Care","Public"
"3170403425","ACETA",531,7206.53,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","LH",499,2590.76,"Gov: Hospital","Immunology","Fertility","Public"
"3170405851","BIL-D",8172,1293.36,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403425","AFP",458,1645.38,"Gov: Hospital","Immunology","Oncology","Public"
"3170403425","IgE",373,3074.58,"Gov: Hospital","Immunology","Allergy","Public"
"3170403551","GENT",3600,6547.32,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","CA 125",356,2802.07,"Gov: Hospital","Immunology","Oncology","Public"
"3170404842","LACT",63,52.84,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","E2",269,2374.35,"Gov: Hospital","Immunology","Fertility","Public"
"3170435665","PTH (1-84)",1807,3216.52,"Prv: Laboratory","Immunology","Kidney","Private"
"3170403864","HGLOB",2700,2876.58,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403425","Testosterone",258,2231.77,"Gov: Hospital","Immunology","Fertility","Public"
"3170403498","TRIGL",1872,330.29,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403425","AMIK",184,5343.2,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","VALP",182,3614.3,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","PRG",200,0,"Gov: Hospital","Immunology","Fertility","Public"
"3170404095","ACETA",286,4537.65,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","Li",2800,4321.87,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","CARB",2100,5398.46,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403425","Apo B",2400,1137.77,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170434721","E2",19812,17810.33,"Prv: Laboratory","Immunology","Fertility","Private"
"3170403427","UREA/BUN",326800,19860.84,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403806","ALT",39600,3748.32,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403955","UREA/BUN",43585,4212.09,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","UA",121000,7852.9,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","U/CSF Protein",60600,8636.51,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","TSH",42900,37820.16,"Gov: Hospital","Immunology","Thyroid","Public"
"3170404478","PHNY",212,940.29,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170405133","HDL-C",1805,1314.22,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","TRANS",24500,15635.41,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403427","TP",192500,7315,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403503","PHNO",28,1781.78,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403427","Testosterone",5700,4777.74,"Gov: Hospital","Immunology","Fertility","Public"
"3170403427","sTfR",16500,28617.6,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403427","SHBG",3300,1.13686837721616e-13,"Gov: Hospital","Immunology","Fertility","Public"
"3170403427","SALI",3150,8715.84,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403427","S100",14700,93897.72,"Gov: Hospital","Immunology","Critical Care","Public"
"3170403579","BIL-T",35621,3309.26,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","ProBNP",45300,450638.36,"Gov: Hospital","Immunology","Cardiac","Public"
"3170403427","PRL",4200,3951.5,"Gov: Hospital","Immunology","Fertility","Public"
"3170416352","AST",63244,2588.88,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170403427","PRG",3900,3669.25,"Gov: Hospital","Immunology","Fertility","Public"
"3170403753","TP",85111,5327.67,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404354","FT3",834,3111.09,"Gov: Hospital","Immunology","Thyroid","Public"
"3170403427","PHNO",4300,8354.47,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403427","OPIA",3800,2979.72,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170404837","SALI",90,933.33,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403427","NH3",9300,4309.66,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404149","FT4",1072,2260.54,"Gov: Hospital","Immunology","Thyroid","Public"
"3170415409","AST",2500,0,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170403427","Mg",177000,33807,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","Li",8300,16334.4,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403427","LACT",17925,7295.29,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","IgM",19500,19661.2,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403796","Apo B",711,1184.05,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403427","IgG",26700,26920.72,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170435405","CREA-E",113262,7936.04,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403427","IgA",18450,18602.52,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403614","VANCO",764,4088.27,"Prv: Hospital","ClinChem fully automated","TDM","Private"
"3170403427","HGLOB",39300,30874.08,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170411927","CK",6184,1301.96,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403427","HCG+B",14400,13543.2,"Gov: Hospital","Immunology","Fertility","Public"
"3170435971","FE",1,2362.28,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403427","GLU",145200,6521.46,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","GGT",204000,17044.2,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403427","FSH",6000,5080.5,"Gov: Hospital","Immunology","Fertility","Public"
"3170405801","LIP",2706,214.85,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170403427","FRUC",1650,491.36,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170438807","BIL-D",1750,56.17,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170437863","CREA-E",25767,1897.51,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403427","FERR",44850,42049.29,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403889","NH3",1950,1517.23,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","FE",45600,4641.03,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","ETOH",8600,5593.44,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170403427","E2",6300,5927.25,"Gov: Hospital","Immunology","Fertility","Public"
"3170403427","DIGOX",10250,17016.64,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170433302","TRIGL",132800,18559.12,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403427","CRP",187500,79785,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403427","CREA-E",32750,5361.22,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","CORT",11400,14716.64,"Gov: Hospital","Immunology","Hormones","Public"
"3170404473","Anti-HCV",832,4810.51,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403427","BIL-T",195000,14891.5,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404084","HCG+B",3128,6966.45,"Gov: Hospital","Immunology","Fertility","Public"
"3170443497","PSA",346,-190.68,"Prv: Laboratory","Immunology","Oncology","Private"
"3170403427","BIL-D",45000,2754.09,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","Beta-CrossLaps",1400,860,"Gov: Hospital","Immunology","Bone","Public"
"3170403509","TP",66978,3869.67,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","BENZ",5400,5557.95,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170404095","FERR",7419,10206.05,"Gov: Hospital","Immunology","Anemia","Public"
"3170403427","B2MG",8400,15189.42,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170404041","Toxo IgM",1281,2840.16,"Gov: Hospital","Immunology","Congenital Diseases","Public"
"3170403787","CREA-E",3600,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403427","B12",17700,20746.76,"Gov: Hospital","Immunology","Anemia","Public"
"3170404264","HCG+B",3155,9285.54,"Gov: Hospital","Immunology","Fertility","Public"
"3170403427","AST",223480,11689.5,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403427","Apo A I",19200,7315.2,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170405710","CA 19-9",1,441.82,"Prv: Laboratory","Immunology","Oncology","Private"
"3170404473","TSH",5203,5508.12,"Gov: Hospital","Immunology","Thyroid","Public"
"3170404478","FOLATE",19026,21970.88,"Gov: Hospital","Immunology","Anemia","Public"
"3170403427","AMYL",17400,3384.76,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403427","ALT",234000,12207,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403429","U/CSF Protein",12000,1710.2,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403429","TP",42000,1596,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170418921","UREA/BUN",32784,2524.45,"Gov: Military","ClinChem fully automated","Substrates","Public"
"3170405033","AMYL",2250,4.34,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170403796","Li",219,1631.77,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170404163","CMV IgG",522,2389.43,"Gov: Hospital","Immunology","Congenital Diseases","Public"
"3170405064","AFP",2300,2360.26,"Gov: Hospital","Immunology","Oncology","Public"
"3170404058","FOLATE",1700,1745.22,"Gov: Hospital","Immunology","Anemia","Public"
"3170403430","TP",7000,266,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170438807","CRP",4250,314.77,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170437076","LDH",18089,1893.88,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170403430","Mg",6000,1146,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403543","Li",6000,276.12,"Gov: Hospital","ClinChem fully automated","Electrolytes","Public"
"3170403438","VANCO",1600,2909.84,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403438","ClinChem Generic Materials",300,71.26,"Gov: Hospital","ClinChem fully automated","ClinChem Generic Materials","Public"
"3170403441","GENT",1200,2181.12,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403441","ClinChem Generic Materials",1800,178.15,"Gov: Hospital","ClinChem fully automated","ClinChem Generic Materials","Public"
"3170433008","UREA/BUN",19000,2250.51,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403461","CREA-E",45975,8752.29,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403461","UREA/BUN",27138,2354.27,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403961","Anti-HAV IgM",1005,1924.73,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403461","AST",15344,1461.64,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170405064","IgE",2200,2514.6,"Gov: Hospital","Immunology","Allergy","Public"
"3170403461","GGT",14575,1713.26,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403461","CO2",13455,1405.83,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404191","GLU",19334,1414.66,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403461","ALP",13129,1331.81,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403461","PHOS",8660,1245.17,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404421","PRG",59,217.89,"Gov: Hospital","Immunology","Fertility","Public"
"3170403461","Mg",6426,1723.22,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403461","TNT",5811,7303.58,"Gov: Hospital","Immunology","Cardiac","Public"
"3170403461","LACT",5742,2218.93,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403461","LIP",4680,2254.6,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403461","CK",3323,1061.89,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403461","HGLOB",1028,1823.16,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403461","ETOH",838,1198.34,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170403461","BENZ",403,1394.23,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170405280","IgG",4783,6154.1,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403461","NH3",362,780.42,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403461","PHNO",305,1619.54,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403461","ACETA",300,1039.64,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170433008","mALB",3000,251.82,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170403463","UREA/BUN",13000,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","U/CSF Protein",1650,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404464","CO2",79170,7354.2,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","TNT",4200,0,"Gov: Hospital","Immunology","Cardiac","Public"
"3170403463","SI",27500,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","ProBNP",5000,0,"Gov: Hospital","Immunology","Cardiac","Public"
"3170403463","PHOS",4250,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","PHNO",800,0,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170405280","GLU",120642,5869.78,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","NH3",1650,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","Mg",2750,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","LACT",5100,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","HGLOB",2400,0,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403463","HCG",2200,0,"Gov: Hospital","Immunology","Fertility","Public"
"3170403463","GLU",9600,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404549","E2",1100,1292.06,"Gov: Hospital","Immunology","Fertility","Public"
"3170403463","GGT",6400,0,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403463","CO2",4750,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404137","CK",4178,833.2,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170435535","ACETA",171,1730.69,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170404618","ClinChem Generic Materials",4350,3229.77,"Gov: Hospital","ClinChem fully automated","ClinChem Generic Materials","Public"
"3170403796","ProBNP",10192,109267.78,"Gov: Hospital","Immunology","Cardiac","Public"
"3170436460","UA",38,2.53,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403463","BIL-T",5750,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403463","AST",8925,0,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403463","ALT",7425,0,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403463","ALP",3600,0,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170404149","SI",27500,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","CREA-E",238086,36276.1,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","GLU",202751,8284.7,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170439007","ALT",31713,3024.83,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170403465","UREA/BUN",155896,8643.49,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403500","ALT",30202,2763.62,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403465","CRP",119929,46548.45,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403465","LDH",27116,1590.07,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170433761","Tacrolimus",4271,14000.61,"Prv: Laboratory","Immunology","Immunosuppressant  Drug (ISD)","Private"
"3170417233","CRP",72250,0,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170403465","TSH",27099,23357.86,"Gov: Hospital","Immunology","Thyroid","Public"
"3170403465","FERR",20729,22316.3,"Gov: Hospital","Immunology","Anemia","Public"
"3170404191","CO2",49938,6762.19,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","TRIGL",16647,2153.72,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","UA",16154,1214.03,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","CK",15353,2324.34,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170436006","Rubella IgG",2600,3975.14,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170403465","LACT",13334,3424.09,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","Anti-HBs",11291,16076.84,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403465","LIP",8913,3113.71,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403465","Toxo IgG",7382,9133.95,"Gov: Hospital","Immunology","Congenital Diseases","Public"
"3170403465","Toxo IgM",7379,9131.57,"Gov: Hospital","Immunology","Congenital Diseases","Public"
"3170403465","FT4",4470,3884.43,"Gov: Hospital","Immunology","Thyroid","Public"
"3170403614","IgA",261,545.62,"Prv: Hospital","ClinChem fully automated","Specific Proteins","Private"
"3170403465","CEA",3776,4090.73,"Gov: Hospital","Immunology","Oncology","Public"
"3170404855","HGLOB",4456,2850.37,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403465","CA 19-9",2900,7389.35,"Gov: Hospital","Immunology","Oncology","Public"
"3170403465","FT3",2613,3558.89,"Gov: Hospital","Immunology","Thyroid","Public"
"3170403465","E2",2375,4043.57,"Gov: Hospital","Immunology","Fertility","Public"
"3170404032","CO2",8342,547.24,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403465","ACTH",2350,14215.72,"Gov: Hospital","Immunology","Hormones","Public"
"3170403465","mALB",2173,3417.74,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170435325","CA 15-3",429,3472.36,"Gov: Hospital","Immunology","Oncology","Public"
"3170403465","Anti-HAV",1881,4205.67,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403465","HOMOC",1688,13335.9,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","Testosterone",1555,2658.7,"Gov: Hospital","Immunology","Fertility","Public"
"3170403465","FSH",1555,2671.18,"Gov: Hospital","Immunology","Fertility","Public"
"3170403465","AFP",1521,2591.06,"Gov: Hospital","Immunology","Oncology","Public"
"3170403465","NH3",1383,785.28,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","PRG",1381,2294.71,"Gov: Hospital","Immunology","Fertility","Public"
"3170403614","TSH",9272,13844.84,"Prv: Hospital","Immunology","Thyroid","Private"
"3170403465","Anti-HBe",1086,2397.83,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170404406","IgM",1500,1275.4,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403465","MYO",1068,2403.36,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403465","Anti-HBc IgM",926,3454.99,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403465","INS",873,2542.27,"Gov: Hospital","Immunology","Hormones","Public"
"3170403465","hCT",751,13379.52,"Gov: Hospital","Immunology","Thyroid","Public"
"3170403465","Apo B",677,664.35,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403465","ACETA",621,3063.71,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170404249","SI",148500,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","sTfR",577,2587.64,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170443121","PRG",2762,1983.96,"Prv: Laboratory","Immunology","Fertility","Private"
"3170403465","THC",540,1059.03,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170403465","COCA",526,1041.79,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170403465","HBeAg",468,1766.55,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403465","Cyfra 21-1",287,6337.67,"Gov: Hospital","Immunology","Oncology","Public"
"3170403465","CREA-J",258,9.95,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403465","S100",154,2678.33,"Gov: Hospital","Immunology","Critical Care","Public"
"3170403465","PHNY",39,804.17,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170403465","SALI",34,914.05,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170438807","PSA",736,794.88,"Prv: Laboratory","Immunology","Oncology","Private"
"3170404497","UA",2421,441.07,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403481","S100",1500,16036.8,"Gov: Hospital","Immunology","Critical Care","Public"
"3170403481","hCT",400,2824.92,"Gov: Hospital","Immunology","Thyroid","Public"
"3170404842","CRP",8562,5175.8,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170404414","Anti-HAV",200,299.02,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170403481","FRUC",1050,2196.88,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403481","FPSA",600,1102.56,"Gov: Hospital","Immunology","Oncology","Public"
"3170403481","E2",5300,6740.54,"Gov: Hospital","Immunology","Fertility","Public"
"3170403481","DIGOX",1600,2990.24,"Gov: Hospital","Immunology","Cardiac","Public"
"3170403481","CEA",1500,2635.05,"Gov: Hospital","Immunology","Oncology","Public"
"3170403481","CA 19-9",1500,3932.1,"Gov: Hospital","Immunology","Oncology","Public"
"3170403481","CA 15-3",700,1834.98,"Gov: Hospital","Immunology","Oncology","Public"
"3170404041","CMV IgG",224,1573.23,"Gov: Hospital","Immunology","Congenital Diseases","Public"
"3170403481","CA 125",700,1834.98,"Gov: Hospital","Immunology","Oncology","Public"
"3170403481","ACTH",1500,9983.55,"Gov: Hospital","Immunology","Hormones","Public"
"3170442787","BIL-T",103930,3011.97,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403498","AST",11022,1094.94,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403498","BIL-T",9505,1425.42,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403498","mALB",5719,4855.7,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170404497","LDH",2316,419.66,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403498","LIP",3538,1901.42,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170403498","PHOS",1957,337.7,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
